Node,  X Coordinate (m),  Y Coordinate (m),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000000001,    0.00000000    ,    2000.00000    ,   0.120220174E-05,   0.124786058E-05
0000000002,    50.0000000    ,    2000.00000    ,   0.120220174E-05,    0.00000000    
0000000003,    100.000000    ,    2000.00000    ,   0.548514039E-06,    0.00000000    
0000000004,    150.000000    ,    2000.00000    ,   0.325366785E-06,    0.00000000    
0000000005,    200.000000    ,    2000.00000    ,   0.226052996E-06,    0.00000000    
0000000006,    250.000000    ,    2000.00000    ,   0.169631955E-06,    0.00000000    
0000000007,    300.000000    ,    2000.00000    ,   0.131020160E-06,    0.00000000    
0000000008,    350.000000    ,    2000.00000    ,   0.100991718E-06,    0.00000000    
0000000009,    400.000000    ,    2000.00000    ,   0.749233826E-07,    0.00000000    
0000000010,    450.000000    ,    2000.00000    ,   0.495096679E-07,    0.00000000    
0000000011,    500.000000    ,    2000.00000    ,    0.00000000    ,   0.227573791E-07
0000000012,    550.000000    ,    2000.00000    ,  -0.201091789E-07,    0.00000000    
0000000013,    600.000000    ,    2000.00000    ,  -0.232497065E-07,    0.00000000    
0000000014,    650.000000    ,    2000.00000    ,  -0.232497065E-07,   0.340732672E-08
0000000015,    700.000000    ,    2000.00000    ,  -0.224912109E-07,   0.179740244E-08
0000000016,    750.000000    ,    2000.00000    ,  -0.205518286E-07,   0.909613111E-09
0000000017,    800.000000    ,    2000.00000    ,  -0.184049348E-07,   0.369554434E-09
0000000018,    850.000000    ,    2000.00000    ,  -0.163849990E-07,   0.151506287E-10
0000000019,    900.000000    ,    2000.00000    ,  -0.145880496E-07,    0.00000000    
0000000020,    950.000000    ,    2000.00000    ,  -0.130171295E-07,    0.00000000    
0000000021,    1000.00000    ,    2000.00000    ,  -0.119131929E-07,    0.00000000    
0000000022,    1050.00000    ,    2000.00000    ,  -0.110503048E-07,    0.00000000    
0000000023,    1100.00000    ,    2000.00000    ,  -0.103629838E-07,    0.00000000    
0000000024,    1150.00000    ,    2000.00000    ,  -0.980332609E-08,    0.00000000    
0000000025,    1200.00000    ,    2000.00000    ,  -0.933046797E-08,    0.00000000    
0000000026,    1250.00000    ,    2000.00000    ,  -0.891867852E-08,    0.00000000    
0000000027,    1300.00000    ,    2000.00000    ,  -0.855195102E-08,    0.00000000    
0000000028,    1350.00000    ,    2000.00000    ,  -0.821989630E-08,    0.00000000    
0000000029,    1400.00000    ,    2000.00000    ,  -0.791541841E-08,    0.00000000    
0000000030,    1450.00000    ,    2000.00000    ,  -0.763343861E-08,    0.00000000    
0000000031,    1500.00000    ,    2000.00000    ,  -0.737017552E-08,    0.00000000    
0000000032,    1550.00000    ,    2000.00000    ,  -0.712272128E-08,    0.00000000    
0000000033,    1600.00000    ,    2000.00000    ,  -0.688878065E-08,    0.00000000    
0000000034,    1650.00000    ,    2000.00000    ,  -0.666650321E-08,    0.00000000    
0000000035,    1700.00000    ,    2000.00000    ,  -0.645437132E-08,    0.00000000    
0000000036,    1750.00000    ,    2000.00000    ,  -0.625112261E-08,    0.00000000    
0000000037,    1800.00000    ,    2000.00000    ,  -0.605569473E-08,    0.00000000    
0000000038,    1850.00000    ,    2000.00000    ,  -0.586718485E-08,    0.00000000    
0000000039,    1900.00000    ,    2000.00000    ,  -0.568481936E-08,    0.00000000    
0000000040,    1950.00000    ,    2000.00000    ,  -0.550793046E-08,    0.00000000    
0000000041,    2000.00000    ,    2000.00000    ,  -0.533593787E-08,    0.00000000    
0000000042,    2050.00000    ,    2000.00000    ,  -0.516833404E-08,    0.00000000    
0000000043,    2100.00000    ,    2000.00000    ,  -0.500467200E-08,    0.00000000    
0000000044,    2150.00000    ,    2000.00000    ,  -0.484455486E-08,    0.00000000    
0000000045,    2200.00000    ,    2000.00000    ,  -0.468762672E-08,    0.00000000    
0000000046,    2250.00000    ,    2000.00000    ,  -0.453356420E-08,    0.00000000    
0000000047,    2300.00000    ,    2000.00000    ,  -0.438206836E-08,    0.00000000    
0000000048,    2350.00000    ,    2000.00000    ,  -0.423285672E-08,    0.00000000    
0000000049,    2400.00000    ,    2000.00000    ,  -0.408565484E-08,    0.00000000    
0000000050,    2450.00000    ,    2000.00000    ,  -0.394018743E-08,    0.00000000    
0000000051,    2500.00000    ,    2000.00000    ,  -0.379616847E-08,    0.00000000    
0000000052,    2550.00000    ,    2000.00000    ,  -0.365329014E-08,    0.00000000    
0000000053,    2600.00000    ,    2000.00000    ,  -0.351121033E-08,    0.00000000    
0000000054,    2650.00000    ,    2000.00000    ,  -0.336953828E-08,    0.00000000    
0000000055,    2700.00000    ,    2000.00000    ,  -0.322781832E-08,    0.00000000    
0000000056,    2750.00000    ,    2000.00000    ,  -0.308551144E-08,    0.00000000    
0000000057,    2800.00000    ,    2000.00000    ,  -0.294197479E-08,    0.00000000    
0000000058,    2850.00000    ,    2000.00000    ,  -0.279643925E-08,    0.00000000    
0000000059,    2900.00000    ,    2000.00000    ,  -0.264798587E-08,    0.00000000    
0000000060,    2950.00000    ,    2000.00000    ,  -0.249552232E-08,    0.00000000    
0000000061,    3000.00000    ,    2000.00000    ,  -0.233776159E-08,    0.00000000    
0000000062,    3050.00000    ,    2000.00000    ,  -0.217320636E-08,    0.00000000    
0000000063,    3100.00000    ,    2000.00000    ,  -0.200014461E-08,    0.00000000    
0000000064,    3150.00000    ,    2000.00000    ,  -0.181666461E-08,    0.00000000    
0000000065,    3200.00000    ,    2000.00000    ,  -0.162070205E-08,    0.00000000    
0000000066,    3250.00000    ,    2000.00000    ,  -0.141013872E-08,    0.00000000    
0000000067,    3300.00000    ,    2000.00000    ,  -0.118298614E-08,    0.00000000    
0000000068,    3350.00000    ,    2000.00000    ,  -0.937723887E-09,    0.00000000    
0000000069,    3400.00000    ,    2000.00000    ,  -0.674001613E-09,    0.00000000    
0000000070,    3450.00000    ,    2000.00000    ,  -0.394572468E-09,    0.00000000    
0000000071,    3500.00000    ,    2000.00000    ,  -0.112798436E-09,    0.00000000    
0000000072,    3550.00000    ,    2000.00000    ,  -0.111591587E-09,    0.00000000    
0000000073,    3600.00000    ,    2000.00000    ,  -0.110165549E-09,    0.00000000    
0000000074,    3650.00000    ,    2000.00000    ,  -0.108795205E-09,    0.00000000    
0000000075,    3700.00000    ,    2000.00000    ,  -0.107456494E-09,    0.00000000    
0000000076,    3750.00000    ,    2000.00000    ,  -0.106128017E-09,    0.00000000    
0000000077,    3800.00000    ,    2000.00000    ,  -0.104797184E-09,    0.00000000    
0000000078,    3850.00000    ,    2000.00000    ,  -0.103457517E-09,    0.00000000    
0000000079,    3900.00000    ,    2000.00000    ,  -0.102106369E-09,    0.00000000    
0000000080,    3950.00000    ,    2000.00000    ,  -0.100743499E-09,    0.00000000    
0000000081,    4000.00000    ,    2000.00000    ,  -0.993701592E-10,    0.00000000    
0000000082,    4050.00000    ,    2000.00000    ,  -0.979885028E-10,    0.00000000    
0000000083,    4100.00000    ,    2000.00000    ,  -0.966011748E-10,    0.00000000    
0000000084,    4150.00000    ,    2000.00000    ,  -0.952110412E-10,    0.00000000    
0000000085,    4200.00000    ,    2000.00000    ,  -0.938210035E-10,    0.00000000    
0000000086,    4250.00000    ,    2000.00000    ,  -0.924338759E-10,    0.00000000    
0000000087,    4300.00000    ,    2000.00000    ,  -0.910523059E-10,    0.00000000    
0000000088,    4350.00000    ,    2000.00000    ,  -0.896787262E-10,    0.00000000    
0000000089,    4400.00000    ,    2000.00000    ,  -0.883153287E-10,    0.00000000    
0000000090,    4450.00000    ,    2000.00000    ,  -0.869640534E-10,    0.00000000    
0000000091,    4500.00000    ,    2000.00000    ,  -0.856265890E-10,    0.00000000    
0000000092,    4550.00000    ,    2000.00000    ,  -0.843043796E-10,    0.00000000    
0000000093,    4600.00000    ,    2000.00000    ,  -0.829986378E-10,    0.00000000    
0000000094,    4650.00000    ,    2000.00000    ,  -0.817103597E-10,    0.00000000    
0000000095,    4700.00000    ,    2000.00000    ,  -0.804403420E-10,    0.00000000    
0000000096,    4750.00000    ,    2000.00000    ,  -0.791892000E-10,    0.00000000    
0000000097,    4800.00000    ,    2000.00000    ,  -0.779573858E-10,    0.00000000    
0000000098,    4850.00000    ,    2000.00000    ,  -0.767452060E-10,    0.00000000    
0000000099,    4900.00000    ,    2000.00000    ,  -0.755528388E-10,    0.00000000    
0000000100,    4950.00000    ,    2000.00000    ,  -0.743803505E-10,    0.00000000    
0000000101,    5000.00000    ,    2000.00000    ,  -0.732277107E-10,    0.00000000    
0000000102,    5050.00000    ,    2000.00000    ,  -0.720948066E-10,    0.00000000    
0000000103,    5100.00000    ,    2000.00000    ,  -0.709814557E-10,    0.00000000    
0000000104,    5150.00000    ,    2000.00000    ,  -0.698874180E-10,    0.00000000    
0000000105,    5200.00000    ,    2000.00000    ,  -0.688124061E-10,    0.00000000    
0000000106,    5250.00000    ,    2000.00000    ,  -0.677560952E-10,    0.00000000    
0000000107,    5300.00000    ,    2000.00000    ,  -0.667181311E-10,    0.00000000    
0000000108,    5350.00000    ,    2000.00000    ,  -0.656981376E-10,    0.00000000    
0000000109,    5400.00000    ,    2000.00000    ,  -0.646957228E-10,    0.00000000    
0000000110,    5450.00000    ,    2000.00000    ,  -0.637104841E-10,    0.00000000    
0000000111,    5500.00000    ,    2000.00000    ,  -0.627420133E-10,    0.00000000    
0000000112,    5550.00000    ,    2000.00000    ,  -0.617898994E-10,    0.00000000    
0000000113,    5600.00000    ,    2000.00000    ,  -0.608537321E-10,    0.00000000    
0000000114,    5650.00000    ,    2000.00000    ,  -0.599331038E-10,    0.00000000    
0000000115,    5700.00000    ,    2000.00000    ,  -0.590276113E-10,    0.00000000    
0000000116,    5750.00000    ,    2000.00000    ,  -0.581368568E-10,    0.00000000    
0000000117,    5800.00000    ,    2000.00000    ,  -0.572604486E-10,    0.00000000    
0000000118,    5850.00000    ,    2000.00000    ,  -0.563980013E-10,    0.00000000    
0000000119,    5900.00000    ,    2000.00000    ,  -0.555491355E-10,    0.00000000    
0000000120,    5950.00000    ,    2000.00000    ,  -0.547134777E-10,    0.00000000    
0000000121,    6000.00000    ,    2000.00000    ,  -0.538906595E-10,    0.00000000    
0000000122,    6050.00000    ,    2000.00000    ,  -0.530803167E-10,    0.00000000    
0000000123,    6100.00000    ,    2000.00000    ,  -0.522820884E-10,    0.00000000    
0000000124,    6150.00000    ,    2000.00000    ,  -0.514956161E-10,    0.00000000    
0000000125,    6200.00000    ,    2000.00000    ,  -0.507205424E-10,    0.00000000    
0000000126,    6250.00000    ,    2000.00000    ,  -0.499565101E-10,    0.00000000    
0000000127,    6300.00000    ,    2000.00000    ,  -0.492031611E-10,    0.00000000    
0000000128,    6350.00000    ,    2000.00000    ,  -0.484601352E-10,    0.00000000    
0000000129,    6400.00000    ,    2000.00000    ,  -0.477270696E-10,    0.00000000    
0000000130,    6450.00000    ,    2000.00000    ,  -0.470035976E-10,    0.00000000    
0000000131,    6500.00000    ,    2000.00000    ,  -0.462893482E-10,    0.00000000    
0000000132,    6550.00000    ,    2000.00000    ,  -0.455839455E-10,    0.00000000    
0000000133,    6600.00000    ,    2000.00000    ,  -0.448870080E-10,    0.00000000    
0000000134,    6650.00000    ,    2000.00000    ,  -0.441981488E-10,    0.00000000    
0000000135,    6700.00000    ,    2000.00000    ,  -0.435169751E-10,    0.00000000    
0000000136,    6750.00000    ,    2000.00000    ,  -0.428430885E-10,    0.00000000    
0000000137,    6800.00000    ,    2000.00000    ,  -0.421760851E-10,    0.00000000    
0000000138,    6850.00000    ,    2000.00000    ,  -0.415155560E-10,    0.00000000    
0000000139,    6900.00000    ,    2000.00000    ,  -0.408610879E-10,    0.00000000    
0000000140,    6950.00000    ,    2000.00000    ,  -0.402122637E-10,    0.00000000    
0000000141,    7000.00000    ,    2000.00000    ,  -0.395686632E-10,    0.00000000    
0000000142,    7050.00000    ,    2000.00000    ,  -0.389298645E-10,    0.00000000    
0000000143,    7100.00000    ,    2000.00000    ,  -0.382954445E-10,    0.00000000    
0000000144,    7150.00000    ,    2000.00000    ,  -0.376649805E-10,    0.00000000    
0000000145,    7200.00000    ,    2000.00000    ,  -0.370380511E-10,    0.00000000    
0000000146,    7250.00000    ,    2000.00000    ,  -0.364142379E-10,    0.00000000    
0000000147,    7300.00000    ,    2000.00000    ,  -0.357931263E-10,    0.00000000    
0000000148,    7350.00000    ,    2000.00000    ,  -0.351743071E-10,    0.00000000    
0000000149,    7400.00000    ,    2000.00000    ,  -0.345573780E-10,    0.00000000    
0000000150,    7450.00000    ,    2000.00000    ,  -0.339419446E-10,    0.00000000    
0000000151,    7500.00000    ,    2000.00000    ,  -0.333276221E-10,    0.00000000    
0000000152,    7550.00000    ,    2000.00000    ,  -0.327140361E-10,    0.00000000    
0000000153,    7600.00000    ,    2000.00000    ,  -0.321008244E-10,    0.00000000    
0000000154,    7650.00000    ,    2000.00000    ,  -0.314876373E-10,    0.00000000    
0000000155,    7700.00000    ,    2000.00000    ,  -0.308741397E-10,    0.00000000    
0000000156,    7750.00000    ,    2000.00000    ,  -0.302600111E-10,    0.00000000    
0000000157,    7800.00000    ,    2000.00000    ,  -0.296449470E-10,    0.00000000    
0000000158,    7850.00000    ,    2000.00000    ,  -0.290286595E-10,    0.00000000    
0000000159,    7900.00000    ,    2000.00000    ,  -0.284108778E-10,    0.00000000    
0000000160,    7950.00000    ,    2000.00000    ,  -0.277913488E-10,    0.00000000    
0000000161,    8000.00000    ,    2000.00000    ,  -0.271698375E-10,    0.00000000    
0000000162,    8050.00000    ,    2000.00000    ,  -0.265461269E-10,    0.00000000    
0000000163,    8100.00000    ,    2000.00000    ,  -0.259200187E-10,    0.00000000    
0000000164,    8150.00000    ,    2000.00000    ,  -0.252913326E-10,    0.00000000    
0000000165,    8200.00000    ,    2000.00000    ,  -0.246599065E-10,    0.00000000    
0000000166,    8250.00000    ,    2000.00000    ,  -0.240255964E-10,    0.00000000    
0000000167,    8300.00000    ,    2000.00000    ,  -0.233882755E-10,    0.00000000    
0000000168,    8350.00000    ,    2000.00000    ,  -0.227478344E-10,    0.00000000    
0000000169,    8400.00000    ,    2000.00000    ,  -0.221041797E-10,    0.00000000    
0000000170,    8450.00000    ,    2000.00000    ,  -0.214572343E-10,    0.00000000    
0000000171,    8500.00000    ,    2000.00000    ,  -0.208069360E-10,    0.00000000    
0000000172,    8550.00000    ,    2000.00000    ,  -0.201532371E-10,    0.00000000    
0000000173,    8600.00000    ,    2000.00000    ,  -0.194961032E-10,    0.00000000    
0000000174,    8650.00000    ,    2000.00000    ,  -0.188355129E-10,    0.00000000    
0000000175,    8700.00000    ,    2000.00000    ,  -0.181714567E-10,    0.00000000    
0000000176,    8750.00000    ,    2000.00000    ,  -0.175039360E-10,    0.00000000    
0000000177,    8800.00000    ,    2000.00000    ,  -0.168329625E-10,    0.00000000    
0000000178,    8850.00000    ,    2000.00000    ,  -0.161585573E-10,    0.00000000    
0000000179,    8900.00000    ,    2000.00000    ,  -0.154807496E-10,    0.00000000    
0000000180,    8950.00000    ,    2000.00000    ,  -0.147995766E-10,    0.00000000    
0000000181,    9000.00000    ,    2000.00000    ,  -0.141150821E-10,    0.00000000    
0000000182,    9050.00000    ,    2000.00000    ,  -0.134273156E-10,    0.00000000    
0000000183,    9100.00000    ,    2000.00000    ,  -0.127363316E-10,    0.00000000    
0000000184,    9150.00000    ,    2000.00000    ,  -0.120421886E-10,    0.00000000    
0000000185,    9200.00000    ,    2000.00000    ,  -0.113449476E-10,    0.00000000    
0000000186,    9250.00000    ,    2000.00000    ,  -0.106446715E-10,    0.00000000    
0000000187,    9300.00000    ,    2000.00000    ,  -0.994142295E-11,    0.00000000    
0000000188,    9350.00000    ,    2000.00000    ,  -0.923526296E-11,    0.00000000    
0000000189,    9400.00000    ,    2000.00000    ,  -0.852624846E-11,    0.00000000    
0000000190,    9450.00000    ,    2000.00000    ,  -0.781442937E-11,    0.00000000    
0000000191,    9500.00000    ,    2000.00000    ,  -0.709984462E-11,    0.00000000    
0000000192,    9550.00000    ,    2000.00000    ,  -0.638251663E-11,    0.00000000    
0000000193,    9600.00000    ,    2000.00000    ,  -0.566244343E-11,    0.00000000    
0000000194,    9650.00000    ,    2000.00000    ,  -0.493958708E-11,    0.00000000    
0000000195,    9700.00000    ,    2000.00000    ,  -0.421385667E-11,    0.00000000    
0000000196,    9750.00000    ,    2000.00000    ,  -0.348508714E-11,    0.00000000    
0000000197,    9800.00000    ,    2000.00000    ,  -0.275304257E-11,    0.00000000    
0000000198,    9850.00000    ,    2000.00000    ,  -0.201765260E-11,    0.00000000    
0000000199,    9900.00000    ,    2000.00000    ,  -0.128080316E-11,    0.00000000    
0000000200,    9950.00000    ,    2000.00000    ,  -0.504110597E-12,    0.00000000    
0000000201,    10000.0000    ,    2000.00000    ,    0.00000000    ,   0.119071038E-12
0000000202,    0.00000000    ,    2050.00000    ,    0.00000000    ,   0.124786058E-05
0000000203,    50.0000000    ,    2050.00000    ,   0.329984738E-06,   0.373750923E-06
0000000204,    100.000000    ,    2050.00000    ,   0.329984738E-06,   0.155323056E-06
0000000205,    150.000000    ,    2050.00000    ,   0.259908234E-06,   0.882155540E-07
0000000206,    200.000000    ,    2050.00000    ,   0.201788777E-06,   0.611184295E-07
0000000207,    250.000000    ,    2050.00000    ,   0.159060471E-06,   0.466785233E-07
0000000208,    300.000000    ,    2050.00000    ,   0.126353645E-06,   0.374829993E-07
0000000209,    350.000000    ,    2050.00000    ,   0.994851129E-07,   0.311918668E-07
0000000210,    400.000000    ,    2050.00000    ,   0.757513789E-07,   0.271671241E-07
0000000211,    450.000000    ,    2050.00000    ,   0.534471320E-07,   0.252919293E-07
0000000212,    500.000000    ,    2050.00000    ,   0.117800961E-07,   0.427597509E-07
0000000213,    550.000000    ,    2050.00000    ,    0.00000000    ,   0.295322162E-07
0000000214,    600.000000    ,    2050.00000    ,  -0.410721752E-08,   0.143395608E-07
0000000215,    650.000000    ,    2050.00000    ,  -0.138862484E-07,   0.340732672E-08
0000000216,    700.000000    ,    2050.00000    ,  -0.140858597E-07,   0.179740244E-08
0000000217,    750.000000    ,    2050.00000    ,  -0.140858597E-07,   0.406175011E-09
0000000218,    800.000000    ,    2050.00000    ,  -0.135186989E-07,    0.00000000    
0000000219,    850.000000    ,    2050.00000    ,  -0.127139000E-07,    0.00000000    
0000000220,    900.000000    ,    2050.00000    ,  -0.118920560E-07,  -0.233690046E-09
0000000221,    950.000000    ,    2050.00000    ,  -0.111468447E-07,  -0.461565237E-09
0000000222,    1000.00000    ,    2050.00000    ,  -0.105720811E-07,  -0.424587558E-09
0000000223,    1050.00000    ,    2050.00000    ,  -0.100432928E-07,  -0.338723437E-09
0000000224,    1100.00000    ,    2050.00000    ,  -0.955251578E-08,  -0.275895303E-09
0000000225,    1150.00000    ,    2050.00000    ,  -0.911000483E-08,  -0.233122889E-09
0000000226,    1200.00000    ,    2050.00000    ,  -0.871335667E-08,  -0.203028400E-09
0000000227,    1250.00000    ,    2050.00000    ,  -0.835584284E-08,  -0.180829391E-09
0000000228,    1300.00000    ,    2050.00000    ,  -0.803070709E-08,  -0.163756159E-09
0000000229,    1350.00000    ,    2050.00000    ,  -0.773230279E-08,  -0.150183591E-09
0000000230,    1400.00000    ,    2050.00000    ,  -0.745614199E-08,  -0.139116038E-09
0000000231,    1450.00000    ,    2050.00000    ,  -0.719868458E-08,  -0.129913177E-09
0000000232,    1500.00000    ,    2050.00000    ,  -0.695711610E-08,  -0.122143888E-09
0000000233,    1550.00000    ,    2050.00000    ,  -0.672917012E-08,  -0.115505880E-09
0000000234,    1600.00000    ,    2050.00000    ,  -0.651299642E-08,  -0.109779648E-09
0000000235,    1650.00000    ,    2050.00000    ,  -0.630706497E-08,  -0.104800999E-09
0000000236,    1700.00000    ,    2050.00000    ,  -0.611009593E-08,  -0.100443990E-09
0000000237,    1750.00000    ,    2050.00000    ,  -0.592100786E-08,  -0.966099428E-10
0000000238,    1800.00000    ,    2050.00000    ,  -0.573887892E-08,  -0.932201484E-10
0000000239,    1850.00000    ,    2050.00000    ,  -0.556291731E-08,  -0.902108844E-10
0000000240,    1900.00000    ,    2050.00000    ,  -0.539243832E-08,  -0.875299414E-10
0000000241,    1950.00000    ,    2050.00000    ,  -0.522684618E-08,  -0.851341608E-10
0000000242,    2000.00000    ,    2050.00000    ,  -0.506561946E-08,  -0.829876723E-10
0000000243,    2050.00000    ,    2050.00000    ,  -0.490829906E-08,  -0.810606350E-10
0000000244,    2100.00000    ,    2050.00000    ,  -0.475447804E-08,  -0.793283498E-10
0000000245,    2150.00000    ,    2050.00000    ,  -0.460379285E-08,  -0.777706597E-10
0000000246,    2200.00000    ,    2050.00000    ,  -0.445591536E-08,  -0.763715800E-10
0000000247,    2250.00000    ,    2050.00000    ,  -0.431054552E-08,  -0.751191242E-10
0000000248,    2300.00000    ,    2050.00000    ,  -0.416740424E-08,  -0.740053004E-10
0000000249,    2350.00000    ,    2050.00000    ,  -0.402622612E-08,  -0.730262664E-10
0000000250,    2400.00000    ,    2050.00000    ,  -0.388675204E-08,  -0.721826372E-10
0000000251,    2450.00000    ,    2050.00000    ,  -0.374872099E-08,  -0.714799409E-10
0000000252,    2500.00000    ,    2050.00000    ,  -0.361186122E-08,  -0.709292227E-10
0000000253,    2550.00000    ,    2050.00000    ,  -0.347588030E-08,  -0.705477934E-10
0000000254,    2600.00000    ,    2050.00000    ,  -0.334045384E-08,  -0.703601126E-10
0000000255,    2650.00000    ,    2050.00000    ,  -0.320521275E-08,  -0.703987855E-10
0000000256,    2700.00000    ,    2050.00000    ,  -0.306972880E-08,  -0.707056299E-10
0000000257,    2750.00000    ,    2050.00000    ,  -0.293349848E-08,  -0.713327386E-10
0000000258,    2800.00000    ,    2050.00000    ,  -0.279592516E-08,  -0.723434126E-10
0000000259,    2850.00000    ,    2050.00000    ,  -0.265629993E-08,  -0.738127678E-10
0000000260,    2900.00000    ,    2050.00000    ,  -0.251378183E-08,  -0.758277098E-10
0000000261,    2950.00000    ,    2050.00000    ,  -0.236737880E-08,  -0.784858262E-10
0000000262,    3000.00000    ,    2050.00000    ,  -0.221593149E-08,  -0.818925229E-10
0000000263,    3050.00000    ,    2050.00000    ,  -0.205810362E-08,  -0.861554325E-10
0000000264,    3100.00000    ,    2050.00000    ,  -0.189238427E-08,  -0.913746616E-10
0000000265,    3150.00000    ,    2050.00000    ,  -0.171711049E-08,  -0.976267265E-10
0000000266,    3200.00000    ,    2050.00000    ,  -0.153052310E-08,  -0.104938677E-09
0000000267,    3250.00000    ,    2050.00000    ,  -0.133087512E-08,  -0.113245581E-09
0000000268,    3300.00000    ,    2050.00000    ,  -0.111662316E-08,  -0.122313021E-09
0000000269,    3350.00000    ,    2050.00000    ,  -0.886746061E-09,  -0.131555124E-09
0000000270,    3400.00000    ,    2050.00000    ,  -0.641225696E-09,  -0.139418599E-09
0000000271,    3450.00000    ,    2050.00000    ,  -0.108526832E-09,  -0.412915728E-09
0000000272,    3500.00000    ,    2050.00000    ,  -0.108526832E-09,  -0.517280003E-12
0000000273,    3550.00000    ,    2050.00000    ,  -0.107293338E-09,  -0.565705144E-12
0000000274,    3600.00000    ,    2050.00000    ,  -0.105989694E-09,  -0.545639384E-12
0000000275,    3650.00000    ,    2050.00000    ,  -0.104699924E-09,  -0.536850763E-12
0000000276,    3700.00000    ,    2050.00000    ,  -0.103418225E-09,  -0.538419304E-12
0000000277,    3750.00000    ,    2050.00000    ,  -0.102138034E-09,  -0.545978745E-12
0000000278,    3800.00000    ,    2050.00000    ,  -0.100853323E-09,  -0.556443363E-12
0000000279,    3850.00000    ,    2050.00000    ,  -0.995601488E-10,  -0.567857343E-12
0000000280,    3900.00000    ,    2050.00000    ,  -0.982567173E-10,  -0.578990705E-12
0000000281,    3950.00000    ,    2050.00000    ,  -0.969429460E-10,  -0.589080326E-12
0000000282,    4000.00000    ,    2050.00000    ,  -0.956199633E-10,  -0.597673620E-12
0000000283,    4050.00000    ,    2050.00000    ,  -0.942896859E-10,  -0.604529176E-12
0000000284,    4100.00000    ,    2050.00000    ,  -0.929544948E-10,  -0.609550099E-12
0000000285,    4150.00000    ,    2050.00000    ,  -0.916169987E-10,  -0.612737693E-12
0000000286,    4200.00000    ,    2050.00000    ,  -0.902798648E-10,  -0.614158684E-12
0000000287,    4250.00000    ,    2050.00000    ,  -0.889457018E-10,  -0.613921817E-12
0000000288,    4300.00000    ,    2050.00000    ,  -0.876169818E-10,  -0.612161143E-12
0000000289,    4350.00000    ,    2050.00000    ,  -0.862959903E-10,  -0.609024098E-12
0000000290,    4400.00000    ,    2050.00000    ,  -0.849847977E-10,  -0.604663080E-12
0000000291,    4450.00000    ,    2050.00000    ,  -0.836852452E-10,  -0.599229561E-12
0000000292,    4500.00000    ,    2050.00000    ,  -0.823989419E-10,  -0.592870052E-12
0000000293,    4550.00000    ,    2050.00000    ,  -0.811272690E-10,  -0.585723419E-12
0000000294,    4600.00000    ,    2050.00000    ,  -0.798713902E-10,  -0.577919187E-12
0000000295,    4650.00000    ,    2050.00000    ,  -0.786322640E-10,  -0.569576575E-12
0000000296,    4700.00000    ,    2050.00000    ,  -0.774106594E-10,  -0.560804057E-12
0000000297,    4750.00000    ,    2050.00000    ,  -0.762071721E-10,  -0.551699317E-12
0000000298,    4800.00000    ,    2050.00000    ,  -0.750222413E-10,  -0.542349472E-12
0000000299,    4850.00000    ,    2050.00000    ,  -0.738561661E-10,  -0.532831485E-12
0000000300,    4900.00000    ,    2050.00000    ,  -0.727091219E-10,  -0.523212710E-12
0000000301,    4950.00000    ,    2050.00000    ,  -0.715811762E-10,  -0.513551512E-12
0000000302,    5000.00000    ,    2050.00000    ,  -0.704723027E-10,  -0.503897946E-12
0000000303,    5050.00000    ,    2050.00000    ,  -0.693823954E-10,  -0.494294450E-12
0000000304,    5100.00000    ,    2050.00000    ,  -0.683112809E-10,  -0.484776560E-12
0000000305,    5150.00000    ,    2050.00000    ,  -0.672587299E-10,  -0.475373601E-12
0000000306,    5200.00000    ,    2050.00000    ,  -0.662244674E-10,  -0.466109371E-12
0000000307,    5250.00000    ,    2050.00000    ,  -0.652081820E-10,  -0.457002787E-12
0000000308,    5300.00000    ,    2050.00000    ,  -0.642095339E-10,  -0.448068501E-12
0000000309,    5350.00000    ,    2050.00000    ,  -0.632281619E-10,  -0.439317479E-12
0000000310,    5400.00000    ,    2050.00000    ,  -0.622636897E-10,  -0.430757536E-12
0000000311,    5450.00000    ,    2050.00000    ,  -0.613157308E-10,  -0.422393835E-12
0000000312,    5500.00000    ,    2050.00000    ,  -0.603838930E-10,  -0.414229346E-12
0000000313,    5550.00000    ,    2050.00000    ,  -0.594677817E-10,  -0.406265264E-12
0000000314,    5600.00000    ,    2050.00000    ,  -0.585670029E-10,  -0.398501390E-12
0000000315,    5650.00000    ,    2050.00000    ,  -0.576811654E-10,  -0.390936475E-12
0000000316,    5700.00000    ,    2050.00000    ,  -0.568098819E-10,  -0.383568525E-12
0000000317,    5750.00000    ,    2050.00000    ,  -0.559527707E-10,  -0.376395068E-12
0000000318,    5800.00000    ,    2050.00000    ,  -0.551094560E-10,  -0.369413389E-12
0000000319,    5850.00000    ,    2050.00000    ,  -0.542795677E-10,  -0.362620726E-12
0000000320,    5900.00000    ,    2050.00000    ,  -0.534627421E-10,  -0.356014440E-12
0000000321,    5950.00000    ,    2050.00000    ,  -0.526586207E-10,  -0.349592143E-12
0000000322,    6000.00000    ,    2050.00000    ,  -0.518668502E-10,  -0.343351810E-12
0000000323,    6050.00000    ,    2050.00000    ,  -0.510870809E-10,  -0.337291855E-12
0000000324,    6100.00000    ,    2050.00000    ,  -0.503189668E-10,  -0.331411186E-12
