Node,  X Coordinate (m),  Y Coordinate (m),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000000001,    0.00000000    ,    2000.00000    ,   0.120530634E-05,   0.124650819E-05
0000000002,    50.0000000    ,    2000.00000    ,   0.120530634E-05,    0.00000000    
0000000003,    100.000000    ,    2000.00000    ,   0.555714668E-06,    0.00000000    
0000000004,    150.000000    ,    2000.00000    ,   0.337184586E-06,    0.00000000    
0000000005,    200.000000    ,    2000.00000    ,   0.242933301E-06,    0.00000000    
0000000006,    250.000000    ,    2000.00000    ,   0.192120952E-06,    0.00000000    
0000000007,    300.000000    ,    2000.00000    ,   0.159862327E-06,    0.00000000    
0000000008,    350.000000    ,    2000.00000    ,   0.137275695E-06,    0.00000000    
0000000009,    400.000000    ,    2000.00000    ,   0.120390070E-06,    0.00000000    
0000000010,    450.000000    ,    2000.00000    ,   0.107208731E-06,    0.00000000    
0000000011,    500.000000    ,    2000.00000    ,   0.966177698E-07,    0.00000000    
0000000012,    550.000000    ,    2000.00000    ,   0.879342117E-07,    0.00000000    
0000000013,    600.000000    ,    2000.00000    ,   0.807069788E-07,    0.00000000    
0000000014,    650.000000    ,    2000.00000    ,   0.746203355E-07,    0.00000000    
0000000015,    700.000000    ,    2000.00000    ,   0.694433223E-07,    0.00000000    
0000000016,    750.000000    ,    2000.00000    ,   0.650015763E-07,    0.00000000    
0000000017,    800.000000    ,    2000.00000    ,   0.611609895E-07,    0.00000000    
0000000018,    850.000000    ,    2000.00000    ,   0.578188015E-07,    0.00000000    
0000000019,    900.000000    ,    2000.00000    ,   0.549018927E-07,    0.00000000    
0000000020,    950.000000    ,    2000.00000    ,   0.523713898E-07,    0.00000000    
0000000021,    1000.00000    ,    2000.00000    ,   0.497990063E-07,    0.00000000    
0000000022,    1050.00000    ,    2000.00000    ,   0.475957894E-07,    0.00000000    
0000000023,    1100.00000    ,    2000.00000    ,   0.455777115E-07,    0.00000000    
0000000024,    1150.00000    ,    2000.00000    ,   0.437034996E-07,    0.00000000    
0000000025,    1200.00000    ,    2000.00000    ,   0.419689998E-07,    0.00000000    
0000000026,    1250.00000    ,    2000.00000    ,   0.403616366E-07,    0.00000000    
0000000027,    1300.00000    ,    2000.00000    ,   0.388674837E-07,    0.00000000    
0000000028,    1350.00000    ,    2000.00000    ,   0.374729994E-07,  -0.892503038E-10
0000000029,    1400.00000    ,    2000.00000    ,   0.361659695E-07,  -0.183424377E-09
0000000030,    1450.00000    ,    2000.00000    ,   0.349360765E-07,  -0.267521783E-09
0000000031,    1500.00000    ,    2000.00000    ,   0.337739699E-07,  -0.343509463E-09
0000000032,    1550.00000    ,    2000.00000    ,   0.326711258E-07,  -0.413046000E-09
0000000033,    1600.00000    ,    2000.00000    ,   0.316197747E-07,  -0.477546803E-09
0000000034,    1650.00000    ,    2000.00000    ,   0.306127682E-07,  -0.538242789E-09
0000000035,    1700.00000    ,    2000.00000    ,   0.296434153E-07,  -0.596220434E-09
0000000036,    1750.00000    ,    2000.00000    ,   0.287052797E-07,  -0.652435900E-09
0000000037,    1800.00000    ,    2000.00000    ,   0.277918995E-07,  -0.707687644E-09
0000000038,    1850.00000    ,    2000.00000    ,   0.268963601E-07,  -0.762519005E-09
0000000039,    1900.00000    ,    2000.00000    ,   0.260105809E-07,  -0.817005486E-09
0000000040,    1950.00000    ,    2000.00000    ,   0.251240835E-07,  -0.870368576E-09
0000000041,    2000.00000    ,    2000.00000    ,   0.242218873E-07,  -0.920373748E-09
0000000042,    2050.00000    ,    2000.00000    ,   0.232810845E-07,  -0.962569376E-09
0000000043,    2100.00000    ,    2000.00000    ,   0.222657562E-07,  -0.989707000E-09
0000000044,    2150.00000    ,    2000.00000    ,   0.211205640E-07,  -0.992297453E-09
0000000045,    2200.00000    ,    2000.00000    ,   0.197652695E-07,  -0.962268796E-09
0000000046,    2250.00000    ,    2000.00000    ,   0.180964052E-07,  -0.902576586E-09
0000000047,    2300.00000    ,    2000.00000    ,   0.160081462E-07,  -0.843938840E-09
0000000048,    2350.00000    ,    2000.00000    ,   0.134470026E-07,  -0.860360102E-09
0000000049,    2400.00000    ,    2000.00000    ,   0.104983932E-07,  -0.105723214E-08
0000000050,    2450.00000    ,    2000.00000    ,   0.744992282E-08,  -0.150851410E-08
0000000051,    2500.00000    ,    2000.00000    ,   0.472710618E-08,  -0.218895572E-08
0000000052,    2550.00000    ,    2000.00000    ,   0.268933037E-08,  -0.298632730E-08
0000000053,    2600.00000    ,    2000.00000    ,   0.144911532E-08,  -0.382652284E-08
0000000054,    2650.00000    ,    2000.00000    ,   0.711289691E-09,  -0.459803797E-08
0000000055,    2700.00000    ,    2000.00000    ,   0.414387535E-09,  -0.535373169E-08
0000000056,    2750.00000    ,    2000.00000    ,   0.340714691E-09,  -0.613723256E-08
0000000057,    2800.00000    ,    2000.00000    ,   0.338389340E-09,  -0.698031551E-08
0000000058,    2850.00000    ,    2000.00000    ,   0.298250796E-09,  -0.790452491E-08
0000000059,    2900.00000    ,    2000.00000    ,  -0.718205279E-10,  -0.892935298E-08
0000000060,    2950.00000    ,    2000.00000    ,  -0.825101528E-09,  -0.100887297E-07
0000000061,    3000.00000    ,    2000.00000    ,  -0.171570335E-08,  -0.113923625E-07
0000000062,    3050.00000    ,    2000.00000    ,  -0.286089460E-08,  -0.128410377E-07
0000000063,    3100.00000    ,    2000.00000    ,  -0.419523402E-08,  -0.144427016E-07
0000000064,    3150.00000    ,    2000.00000    ,  -0.560435545E-08,  -0.161971050E-07
0000000065,    3200.00000    ,    2000.00000    ,  -0.692410954E-08,  -0.180953793E-07
0000000066,    3250.00000    ,    2000.00000    ,  -0.793792940E-08,  -0.201222378E-07
0000000067,    3300.00000    ,    2000.00000    ,  -0.836174370E-08,  -0.222652640E-07
0000000068,    3350.00000    ,    2000.00000    ,  -0.779730179E-08,  -0.245360341E-07
0000000069,    3400.00000    ,    2000.00000    ,  -0.558791088E-08,  -0.270268563E-07
0000000070,    3450.00000    ,    2000.00000    ,  -0.312736297E-09,  -0.301015420E-07
0000000071,    3500.00000    ,    2000.00000    ,  -0.312736297E-09,    0.00000000    
0000000072,    3550.00000    ,    2000.00000    ,  -0.258810400E-09,  -0.126687004E-09
0000000073,    3600.00000    ,    2000.00000    ,  -0.236379104E-09,  -0.125764024E-09
0000000074,    3650.00000    ,    2000.00000    ,  -0.215805341E-09,  -0.124980202E-09
0000000075,    3700.00000    ,    2000.00000    ,  -0.197051398E-09,  -0.123949233E-09
0000000076,    3750.00000    ,    2000.00000    ,  -0.180195287E-09,  -0.122641428E-09
0000000077,    3800.00000    ,    2000.00000    ,  -0.165270548E-09,  -0.121103379E-09
0000000078,    3850.00000    ,    2000.00000    ,  -0.152243433E-09,  -0.119390745E-09
0000000079,    3900.00000    ,    2000.00000    ,  -0.141023388E-09,  -0.117552102E-09
0000000080,    3950.00000    ,    2000.00000    ,  -0.131479790E-09,  -0.115626024E-09
0000000081,    4000.00000    ,    2000.00000    ,  -0.123457591E-09,  -0.113641750E-09
0000000082,    4050.00000    ,    2000.00000    ,  -0.116790082E-09,  -0.111620737E-09
0000000083,    4100.00000    ,    2000.00000    ,  -0.111308616E-09,  -0.109578290E-09
0000000084,    4150.00000    ,    2000.00000    ,  -0.106849646E-09,  -0.107525019E-09
0000000085,    4200.00000    ,    2000.00000    ,  -0.103259533E-09,  -0.105468069E-09
0000000086,    4250.00000    ,    2000.00000    ,  -0.100397561E-09,  -0.103412108E-09
0000000087,    4300.00000    ,    2000.00000    ,  -0.981375485E-10,  -0.101360116E-09
0000000088,    4350.00000    ,    2000.00000    ,  -0.963684181E-10,  -0.993139895E-10
0000000089,    4400.00000    ,    2000.00000    ,  -0.949939804E-10,  -0.972750013E-10
0000000090,    4450.00000    ,    2000.00000    ,  -0.939321743E-10,  -0.952441210E-10
0000000091,    4500.00000    ,    2000.00000    ,  -0.931139575E-10,  -0.932222436E-10
0000000092,    4550.00000    ,    2000.00000    ,  -0.924819910E-10,  -0.912103311E-10
0000000093,    4600.00000    ,    2000.00000    ,  -0.919892370E-10,  -0.892094908E-10
0000000094,    4650.00000    ,    2000.00000    ,  -0.915975600E-10,  -0.872210064E-10
0000000095,    4700.00000    ,    2000.00000    ,  -0.912763916E-10,  -0.852463362E-10
0000000096,    4750.00000    ,    2000.00000    ,  -0.910015009E-10,  -0.832870877E-10
0000000097,    4800.00000    ,    2000.00000    ,  -0.907538938E-10,  -0.813449806E-10
0000000098,    4850.00000    ,    2000.00000    ,  -0.905188467E-10,  -0.794218003E-10
0000000099,    4900.00000    ,    2000.00000    ,  -0.902850776E-10,  -0.775193543E-10
0000000100,    4950.00000    ,    2000.00000    ,  -0.900440500E-10,  -0.756394296E-10
0000000101,    5000.00000    ,    2000.00000    ,  -0.897893985E-10,  -0.737837569E-10
0000000102,    5050.00000    ,    2000.00000    ,  -0.895164583E-10,  -0.719539776E-10
0000000103,    5100.00000    ,    2000.00000    ,  -0.892218799E-10,  -0.701516161E-10
0000000104,    5150.00000    ,    2000.00000    ,  -0.889033198E-10,  -0.683780611E-10
0000000105,    5200.00000    ,    2000.00000    ,  -0.885592006E-10,  -0.666345562E-10
0000000106,    5250.00000    ,    2000.00000    ,  -0.881885276E-10,  -0.649221958E-10
0000000107,    5300.00000    ,    2000.00000    ,  -0.877907506E-10,  -0.632419226E-10
0000000108,    5350.00000    ,    2000.00000    ,  -0.873656525E-10,  -0.615945256E-10
0000000109,    5400.00000    ,    2000.00000    ,  -0.869132575E-10,  -0.599806402E-10
0000000110,    5450.00000    ,    2000.00000    ,  -0.864337627E-10,  -0.584007544E-10
0000000111,    5500.00000    ,    2000.00000    ,  -0.859274893E-10,  -0.568552196E-10
0000000112,    5550.00000    ,    2000.00000    ,  -0.853948475E-10,  -0.553442617E-10
0000000113,    5600.00000    ,    2000.00000    ,  -0.848363114E-10,  -0.538679921E-10
0000000114,    5650.00000    ,    2000.00000    ,  -0.842524032E-10,  -0.524264198E-10
0000000115,    5700.00000    ,    2000.00000    ,  -0.836436875E-10,  -0.510194614E-10
0000000116,    5750.00000    ,    2000.00000    ,  -0.830107582E-10,  -0.496469453E-10
0000000117,    5800.00000    ,    2000.00000    ,  -0.823542228E-10,  -0.483086181E-10
0000000118,    5850.00000    ,    2000.00000    ,  -0.816746966E-10,  -0.470041553E-10
0000000119,    5900.00000    ,    2000.00000    ,  -0.809728002E-10,  -0.457331725E-10
0000000120,    5950.00000    ,    2000.00000    ,  -0.802491586E-10,  -0.444952338E-10
0000000121,    6000.00000    ,    2000.00000    ,  -0.795044012E-10,  -0.432898595E-10
0000000122,    6050.00000    ,    2000.00000    ,  -0.787391612E-10,  -0.421165334E-10
0000000123,    6100.00000    ,    2000.00000    ,  -0.779540755E-10,  -0.409747082E-10
0000000124,    6150.00000    ,    2000.00000    ,  -0.771497850E-10,  -0.398638116E-10
0000000125,    6200.00000    ,    2000.00000    ,  -0.763269342E-10,  -0.387832507E-10
0000000126,    6250.00000    ,    2000.00000    ,  -0.754861722E-10,  -0.377324174E-10
0000000127,    6300.00000    ,    2000.00000    ,  -0.746281516E-10,  -0.367106918E-10
0000000128,    6350.00000    ,    2000.00000    ,  -0.737535295E-10,  -0.357174463E-10
0000000129,    6400.00000    ,    2000.00000    ,  -0.728629671E-10,  -0.347520488E-10
0000000130,    6450.00000    ,    2000.00000    ,  -0.719571294E-10,  -0.338138659E-10
0000000131,    6500.00000    ,    2000.00000    ,  -0.710366854E-10,  -0.329022652E-10
0000000132,    6550.00000    ,    2000.00000    ,  -0.701023068E-10,  -0.320166176E-10
0000000133,    6600.00000    ,    2000.00000    ,  -0.691546682E-10,  -0.311562995E-10
0000000134,    6650.00000    ,    2000.00000    ,  -0.681944464E-10,  -0.303206944E-10
0000000135,    6700.00000    ,    2000.00000    ,  -0.672223190E-10,  -0.295091941E-10
0000000136,    6750.00000    ,    2000.00000    ,  -0.662389646E-10,  -0.287212002E-10
0000000137,    6800.00000    ,    2000.00000    ,  -0.652450622E-10,  -0.279561248E-10
0000000138,    6850.00000    ,    2000.00000    ,  -0.642412922E-10,  -0.272133905E-10
0000000139,    6900.00000    ,    2000.00000    ,  -0.632283416E-10,  -0.264924288E-10
0000000140,    6950.00000    ,    2000.00000    ,  -0.622069246E-10,  -0.257926738E-10
0000000141,    7000.00000    ,    2000.00000    ,  -0.611778607E-10,  -0.251135326E-10
0000000142,    7050.00000    ,    2000.00000    ,  -0.601424074E-10,  -0.244542592E-10
0000000143,    7100.00000    ,    2000.00000    ,  -0.590951474E-10,  -0.238133694E-10
0000000144,    7150.00000    ,    2000.00000    ,  -0.580444436E-10,  -0.231940977E-10
0000000145,    7200.00000    ,    2000.00000    ,  -0.569894302E-10,  -0.225939766E-10
0000000146,    7250.00000    ,    2000.00000    ,  -0.559302150E-10,  -0.220120640E-10
0000000147,    7300.00000    ,    2000.00000    ,  -0.548671727E-10,  -0.214477819E-10
0000000148,    7350.00000    ,    2000.00000    ,  -0.538007600E-10,  -0.209006568E-10
0000000149,    7400.00000    ,    2000.00000    ,  -0.527314584E-10,  -0.203702549E-10
0000000150,    7450.00000    ,    2000.00000    ,  -0.516597526E-10,  -0.198561647E-10
0000000151,    7500.00000    ,    2000.00000    ,  -0.505861205E-10,  -0.193579905E-10
0000000152,    7550.00000    ,    2000.00000    ,  -0.495110276E-10,  -0.188753503E-10
0000000153,    7600.00000    ,    2000.00000    ,  -0.484349235E-10,  -0.184078738E-10
0000000154,    7650.00000    ,    2000.00000    ,  -0.473582392E-10,  -0.179552025E-10
0000000155,    7700.00000    ,    2000.00000    ,  -0.462813856E-10,  -0.175169886E-10
0000000156,    7750.00000    ,    2000.00000    ,  -0.452047519E-10,  -0.170928947E-10
0000000157,    7800.00000    ,    2000.00000    ,  -0.441287041E-10,  -0.166825935E-10
0000000158,    7850.00000    ,    2000.00000    ,  -0.430535845E-10,  -0.162857678E-10
0000000159,    7900.00000    ,    2000.00000    ,  -0.419797106E-10,  -0.159021096E-10
0000000160,    7950.00000    ,    2000.00000    ,  -0.409073737E-10,  -0.155313204E-10
0000000161,    8000.00000    ,    2000.00000    ,  -0.398368381E-10,  -0.151731109E-10
0000000162,    8050.00000    ,    2000.00000    ,  -0.387683389E-10,  -0.148272011E-10
0000000163,    8100.00000    ,    2000.00000    ,  -0.377020792E-10,  -0.144933208E-10
0000000164,    8150.00000    ,    2000.00000    ,  -0.366382236E-10,  -0.141712111E-10
0000000165,    8200.00000    ,    2000.00000    ,  -0.355768830E-10,  -0.138606286E-10
0000000166,    8250.00000    ,    2000.00000    ,  -0.345180714E-10,  -0.135613597E-10
0000000167,    8300.00000    ,    2000.00000    ,  -0.334615576E-10,  -0.132732725E-10
0000000168,    8350.00000    ,    2000.00000    ,  -0.324062853E-10,  -0.129965327E-10
0000000169,    8400.00000    ,    2000.00000    ,  -0.313595549E-10,  -0.127325750E-10
0000000170,    8450.00000    ,    2000.00000    ,  -0.303150933E-10,  -0.124774662E-10
0000000171,    8500.00000    ,    2000.00000    ,  -0.292736685E-10,  -0.122321300E-10
0000000172,    8550.00000    ,    2000.00000    ,  -0.282354971E-10,  -0.119966233E-10
0000000173,    8600.00000    ,    2000.00000    ,  -0.272006363E-10,  -0.117708143E-10
0000000174,    8650.00000    ,    2000.00000    ,  -0.261690822E-10,  -0.115545317E-10
0000000175,    8700.00000    ,    2000.00000    ,  -0.251407961E-10,  -0.113475982E-10
0000000176,    8750.00000    ,    2000.00000    ,  -0.241157148E-10,  -0.111498408E-10
0000000177,    8800.00000    ,    2000.00000    ,  -0.230937537E-10,  -0.109610928E-10
0000000178,    8850.00000    ,    2000.00000    ,  -0.220748097E-10,  -0.107811951E-10
0000000179,    8900.00000    ,    2000.00000    ,  -0.210587624E-10,  -0.106099966E-10
0000000180,    8950.00000    ,    2000.00000    ,  -0.200454751E-10,  -0.104473542E-10
0000000181,    9000.00000    ,    2000.00000    ,  -0.190347966E-10,  -0.102931335E-10
0000000182,    9050.00000    ,    2000.00000    ,  -0.180265611E-10,  -0.101472085E-10
0000000183,    9100.00000    ,    2000.00000    ,  -0.170205895E-10,  -0.100094616E-10
0000000184,    9150.00000    ,    2000.00000    ,  -0.160166898E-10,  -0.987978426E-11
0000000185,    9200.00000    ,    2000.00000    ,  -0.150146568E-10,  -0.975807643E-11
0000000186,    9250.00000    ,    2000.00000    ,  -0.140142723E-10,  -0.964424716E-11
0000000187,    9300.00000    ,    2000.00000    ,  -0.130153045E-10,  -0.953821455E-11
0000000188,    9350.00000    ,    2000.00000    ,  -0.120175056E-10,  -0.943990604E-11
0000000189,    9400.00000    ,    2000.00000    ,  -0.110206104E-10,  -0.934925876E-11
0000000190,    9450.00000    ,    2000.00000    ,  -0.100243310E-10,  -0.926622017E-11
0000000191,    9500.00000    ,    2000.00000    ,  -0.902835094E-11,  -0.919074915E-11
0000000192,    9550.00000    ,    2000.00000    ,  -0.803231460E-11,  -0.912281780E-11
0000000193,    9600.00000    ,    2000.00000    ,  -0.703581034E-11,  -0.906241469E-11
0000000194,    9650.00000    ,    2000.00000    ,  -0.603834294E-11,  -0.900955067E-11
0000000195,    9700.00000    ,    2000.00000    ,  -0.503928818E-11,  -0.896426831E-11
0000000196,    9750.00000    ,    2000.00000    ,  -0.403783414E-11,  -0.892665005E-11
0000000197,    9800.00000    ,    2000.00000    ,  -0.303303672E-11,  -0.889676326E-11
0000000198,    9850.00000    ,    2000.00000    ,  -0.202503726E-11,  -0.887408071E-11
0000000199,    9900.00000    ,    2000.00000    ,  -0.102464148E-11,  -0.885328582E-11
0000000200,    9950.00000    ,    2000.00000    ,  -0.118018582E-12,  -0.879661189E-11
0000000201,    10000.0000    ,    2000.00000    ,    0.00000000    ,  -0.845863202E-11
0000000202,    0.00000000    ,    2050.00000    ,    0.00000000    ,   0.124650819E-05
0000000203,    50.0000000    ,    2050.00000    ,   0.331406014E-06,   0.372558173E-06
0000000204,    100.000000    ,    2050.00000    ,   0.336916253E-06,   0.153046523E-06
0000000205,    150.000000    ,    2050.00000    ,   0.271464566E-06,   0.857124741E-07
0000000206,    200.000000    ,    2050.00000    ,   0.218310686E-06,   0.583381384E-07
0000000207,    250.000000    ,    2050.00000    ,   0.181054187E-06,   0.435221625E-07
0000000208,    300.000000    ,    2050.00000    ,   0.154516633E-06,   0.337795036E-07
0000000209,    350.000000    ,    2050.00000    ,   0.134760889E-06,   0.266169431E-07
0000000210,    400.000000    ,    2050.00000    ,   0.119401932E-06,   0.210717169E-07
0000000211,    450.000000    ,    2050.00000    ,   0.107044199E-06,   0.166902713E-07
0000000212,    500.000000    ,    2050.00000    ,   0.968511262E-07,   0.132061128E-07
0000000213,    550.000000    ,    2050.00000    ,   0.882954986E-07,   0.104340959E-07
0000000214,    600.000000    ,    2050.00000    ,   0.810253029E-07,   0.823232130E-08
0000000215,    650.000000    ,    2050.00000    ,   0.747919100E-07,   0.648691859E-08
0000000216,    700.000000    ,    2050.00000    ,   0.694107887E-07,   0.510499354E-08
0000000217,    750.000000    ,    2050.00000    ,   0.647393139E-07,   0.401050272E-08
0000000218,    800.000000    ,    2050.00000    ,   0.606636980E-07,   0.314087967E-08
0000000219,    850.000000    ,    2050.00000    ,   0.570905753E-07,   0.244292955E-08
0000000220,    900.000000    ,    2050.00000    ,   0.539394978E-07,   0.186820137E-08
0000000221,    950.000000    ,    2050.00000    ,   0.511314397E-07,   0.139906392E-08
0000000222,    1000.00000    ,    2050.00000    ,   0.485920012E-07,   0.112432721E-08
0000000223,    1050.00000    ,    2050.00000    ,   0.463497675E-07,   0.872887069E-09
0000000224,    1100.00000    ,    2050.00000    ,   0.443291712E-07,   0.644627129E-09
0000000225,    1150.00000    ,    2050.00000    ,   0.424826723E-07,   0.448912155E-09
0000000226,    1200.00000    ,    2050.00000    ,   0.407843766E-07,   0.282391184E-09
0000000227,    1250.00000    ,    2050.00000    ,   0.392147292E-07,   0.140045720E-09
0000000228,    1300.00000    ,    2050.00000    ,   0.377574688E-07,   0.174287244E-10
0000000229,    1350.00000    ,    2050.00000    ,   0.363988653E-07,    0.00000000    
0000000230,    1400.00000    ,    2050.00000    ,   0.351261151E-07,    0.00000000    
0000000231,    1450.00000    ,    2050.00000    ,   0.339279578E-07,    0.00000000    
0000000232,    1500.00000    ,    2050.00000    ,   0.327947002E-07,    0.00000000    
0000000233,    1550.00000    ,    2050.00000    ,   0.317178049E-07,    0.00000000    
0000000234,    1600.00000    ,    2050.00000    ,   0.306895901E-07,    0.00000000    
0000000235,    1650.00000    ,    2050.00000    ,   0.297029977E-07,    0.00000000    
0000000236,    1700.00000    ,    2050.00000    ,   0.287513747E-07,    0.00000000    
0000000237,    1750.00000    ,    2050.00000    ,   0.278282299E-07,    0.00000000    
0000000238,    1800.00000    ,    2050.00000    ,   0.269269246E-07,    0.00000000    
0000000239,    1850.00000    ,    2050.00000    ,   0.260402340E-07,    0.00000000    
0000000240,    1900.00000    ,    2050.00000    ,   0.251596896E-07,    0.00000000    
0000000241,    1950.00000    ,    2050.00000    ,   0.242745779E-07,    0.00000000    
0000000242,    2000.00000    ,    2050.00000    ,   0.233704643E-07,    0.00000000    
0000000243,    2050.00000    ,    2050.00000    ,   0.224271857E-07,    0.00000000    
0000000244,    2100.00000    ,    2050.00000    ,   0.214165316E-07,    0.00000000    
0000000245,    2150.00000    ,    2050.00000    ,   0.203004739E-07,    0.00000000    
0000000246,    2200.00000    ,    2050.00000    ,   0.190319329E-07,    0.00000000    
0000000247,    2250.00000    ,    2050.00000    ,   0.175614055E-07,    0.00000000    
0000000248,    2300.00000    ,    2050.00000    ,   0.158529740E-07,    0.00000000    
0000000249,    2350.00000    ,    2050.00000    ,   0.139093556E-07,    0.00000000    
0000000250,    2400.00000    ,    2050.00000    ,   0.117957227E-07,    0.00000000    
0000000251,    2450.00000    ,    2050.00000    ,   0.964273043E-08,    0.00000000    
0000000252,    2500.00000    ,    2050.00000    ,   0.761696342E-08,  -0.452681377E-09
0000000253,    2550.00000    ,    2050.00000    ,   0.586718160E-08,  -0.161232012E-08
0000000254,    2600.00000    ,    2050.00000    ,   0.448217741E-08,  -0.279407999E-08
0000000255,    2650.00000    ,    2050.00000    ,   0.271626887E-08,  -0.459803797E-08
0000000256,    2700.00000    ,    2050.00000    ,   0.221406366E-08,  -0.535373169E-08
0000000257,    2750.00000    ,    2050.00000    ,   0.183619425E-08,  -0.613723256E-08
0000000258,    2800.00000    ,    2050.00000    ,   0.149520690E-08,  -0.698031551E-08
0000000259,    2850.00000    ,    2050.00000    ,   0.111894582E-08,  -0.790452491E-08
0000000260,    2900.00000    ,    2050.00000    ,   0.648087556E-09,  -0.892935298E-08
0000000261,    2950.00000    ,    2050.00000    ,   0.253196091E-10,  -0.100887297E-07
0000000262,    3000.00000    ,    2050.00000    ,    0.00000000    ,  -0.113923625E-07
0000000263,    3050.00000    ,    2050.00000    ,  -0.769429045E-09,  -0.128410377E-07
0000000264,    3100.00000    ,    2050.00000    ,  -0.172541715E-08,  -0.144427016E-07
0000000265,    3150.00000    ,    2050.00000    ,  -0.279988285E-08,  -0.161971050E-07
0000000266,    3200.00000    ,    2050.00000    ,  -0.390920191E-08,  -0.180953793E-07
0000000267,    3250.00000    ,    2050.00000    ,  -0.492245321E-08,  -0.201222378E-07
0000000268,    3300.00000    ,    2050.00000    ,  -0.565626405E-08,  -0.222652640E-07
0000000269,    3350.00000    ,    2050.00000    ,  -0.525834794E-08,  -0.251576492E-07
0000000270,    3400.00000    ,    2050.00000    ,  -0.347412773E-08,  -0.288255633E-07
0000000271,    3450.00000    ,    2050.00000    ,  -0.277826975E-09,  -0.333169628E-07
0000000272,    3500.00000    ,    2050.00000    ,  -0.277826975E-09,  -0.127119041E-09
0000000273,    3550.00000    ,    2050.00000    ,  -0.257755603E-09,  -0.126687004E-09
0000000274,    3600.00000    ,    2050.00000    ,  -0.237411712E-09,  -0.125764024E-09
0000000275,    3650.00000    ,    2050.00000    ,  -0.218148260E-09,  -0.124980202E-09
0000000276,    3700.00000    ,    2050.00000    ,  -0.200212870E-09,  -0.123949233E-09
0000000277,    3750.00000    ,    2050.00000    ,  -0.183747622E-09,  -0.122641428E-09
0000000278,    3800.00000    ,    2050.00000    ,  -0.168851175E-09,  -0.121103379E-09
0000000279,    3850.00000    ,    2050.00000    ,  -0.155565705E-09,  -0.119390745E-09
0000000280,    3900.00000    ,    2050.00000    ,  -0.143876032E-09,  -0.117552102E-09
0000000281,    3950.00000    ,    2050.00000    ,  -0.133719139E-09,  -0.115626024E-09
0000000282,    4000.00000    ,    2050.00000    ,  -0.124997026E-09,  -0.113641750E-09
0000000283,    4050.00000    ,    2050.00000    ,  -0.117589133E-09,  -0.111620737E-09
0000000284,    4100.00000    ,    2050.00000    ,  -0.111362820E-09,  -0.109578290E-09
0000000285,    4150.00000    ,    2050.00000    ,  -0.106181600E-09,  -0.107525019E-09
0000000286,    4200.00000    ,    2050.00000    ,  -0.101911238E-09,  -0.105468069E-09
0000000287,    4250.00000    ,    2050.00000    ,  -0.984240306E-10,  -0.103412108E-09
0000000288,    4300.00000    ,    2050.00000    ,  -0.956015908E-10,  -0.101360116E-09
0000000289,    4350.00000    ,    2050.00000    ,  -0.933364631E-10,  -0.993139895E-10
0000000290,    4400.00000    ,    2050.00000    ,  -0.915328476E-10,  -0.972750013E-10
0000000291,    4450.00000    ,    2050.00000    ,  -0.901066648E-10,  -0.952441210E-10
0000000292,    4500.00000    ,    2050.00000    ,  -0.889851497E-10,  -0.932222436E-10
0000000293,    4550.00000    ,    2050.00000    ,  -0.881061306E-10,  -0.912103311E-10
0000000294,    4600.00000    ,    2050.00000    ,  -0.874171139E-10,  -0.892094908E-10
0000000295,    4650.00000    ,    2050.00000    ,  -0.868742675E-10,  -0.872210064E-10
0000000296,    4700.00000    ,    2050.00000    ,  -0.864413760E-10,  -0.852463362E-10
0000000297,    4750.00000    ,    2050.00000    ,  -0.860888181E-10,  -0.832870877E-10
0000000298,    4800.00000    ,    2050.00000    ,  -0.857926025E-10,  -0.813449806E-10
0000000299,    4850.00000    ,    2050.00000    ,  -0.855334838E-10,  -0.794218003E-10
0000000300,    4900.00000    ,    2050.00000    ,  -0.852961704E-10,  -0.775193543E-10
0000000301,    4950.00000    ,    2050.00000    ,  -0.850686290E-10,  -0.756394296E-10
0000000302,    5000.00000    ,    2050.00000    ,  -0.848414861E-10,  -0.737837569E-10
0000000303,    5050.00000    ,    2050.00000    ,  -0.846075190E-10,  -0.719539776E-10
0000000304,    5100.00000    ,    2050.00000    ,  -0.843612304E-10,  -0.701516161E-10
0000000305,    5150.00000    ,    2050.00000    ,  -0.840984933E-10,  -0.683780611E-10
0000000306,    5200.00000    ,    2050.00000    ,  -0.838162604E-10,  -0.666345562E-10
0000000307,    5250.00000    ,    2050.00000    ,  -0.835123297E-10,  -0.649221958E-10
0000000308,    5300.00000    ,    2050.00000    ,  -0.831851595E-10,  -0.632419226E-10
0000000309,    5350.00000    ,    2050.00000    ,  -0.828337201E-10,  -0.615945256E-10
0000000310,    5400.00000    ,    2050.00000    ,  -0.824573770E-10,  -0.599806402E-10
0000000311,    5450.00000    ,    2050.00000    ,  -0.820557959E-10,  -0.584007544E-10
0000000312,    5500.00000    ,    2050.00000    ,  -0.816288688E-10,  -0.568552196E-10
0000000313,    5550.00000    ,    2050.00000    ,  -0.811766583E-10,  -0.553442617E-10
0000000314,    5600.00000    ,    2050.00000    ,  -0.806993552E-10,  -0.538679921E-10
0000000315,    5650.00000    ,    2050.00000    ,  -0.801972477E-10,  -0.524264198E-10
0000000316,    5700.00000    ,    2050.00000    ,  -0.796706986E-10,  -0.510194614E-10
0000000317,    5750.00000    ,    2050.00000    ,  -0.791201300E-10,  -0.496469453E-10
