Node,  X Coordinate (m),  Y Coordinate (m),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000002322,    5500.00000    ,    550.000000    ,  -0.769699439E-10,  -0.229904302E-10
0000002323,    5550.00000    ,    550.000000    ,  -0.750072485E-10,  -0.226298357E-10
0000002324,    5600.00000    ,    550.000000    ,  -0.730849493E-10,  -0.222623970E-10
0000002325,    5650.00000    ,    550.000000    ,  -0.712026604E-10,  -0.218891798E-10
0000002326,    5700.00000    ,    550.000000    ,  -0.693599700E-10,  -0.215111899E-10
0000002327,    5750.00000    ,    550.000000    ,  -0.675564425E-10,  -0.211293738E-10
0000002328,    5800.00000    ,    550.000000    ,  -0.657916192E-10,  -0.207446201E-10
0000002329,    5850.00000    ,    550.000000    ,  -0.640650201E-10,  -0.203577609E-10
0000002330,    5900.00000    ,    550.000000    ,  -0.623761459E-10,  -0.199695736E-10
0000002331,    5950.00000    ,    550.000000    ,  -0.607244792E-10,  -0.195807826E-10
0000002332,    6000.00000    ,    550.000000    ,  -0.591094861E-10,  -0.191920619E-10
0000002333,    6050.00000    ,    550.000000    ,  -0.575306186E-10,  -0.188040364E-10
0000002334,    6100.00000    ,    550.000000    ,  -0.559873153E-10,  -0.184172847E-10
0000002335,    6150.00000    ,    550.000000    ,  -0.544790036E-10,  -0.180323411E-10
0000002336,    6200.00000    ,    550.000000    ,  -0.530051011E-10,  -0.176496979E-10
0000002337,    6250.00000    ,    550.000000    ,  -0.515650170E-10,  -0.172698073E-10
0000002338,    6300.00000    ,    550.000000    ,  -0.501581532E-10,  -0.168930840E-10
0000002339,    6350.00000    ,    550.000000    ,  -0.487839061E-10,  -0.165199070E-10
0000002340,    6400.00000    ,    550.000000    ,  -0.474416677E-10,  -0.161506216E-10
0000002341,    6450.00000    ,    550.000000    ,  -0.461308264E-10,  -0.157855419E-10
0000002342,    6500.00000    ,    550.000000    ,  -0.448507686E-10,  -0.154249519E-10
0000002343,    6550.00000    ,    550.000000    ,  -0.436008794E-10,  -0.150691081E-10
0000002344,    6600.00000    ,    550.000000    ,  -0.423805435E-10,  -0.147182409E-10
0000002345,    6650.00000    ,    550.000000    ,  -0.411891464E-10,  -0.143725562E-10
0000002346,    6700.00000    ,    550.000000    ,  -0.400260749E-10,  -0.140322373E-10
0000002347,    6750.00000    ,    550.000000    ,  -0.388907182E-10,  -0.136974460E-10
0000002348,    6800.00000    ,    550.000000    ,  -0.377824680E-10,  -0.133683245E-10
0000002349,    6850.00000    ,    550.000000    ,  -0.367007200E-10,  -0.130449965E-10
0000002350,    6900.00000    ,    550.000000    ,  -0.356448736E-10,  -0.127275683E-10
0000002351,    6950.00000    ,    550.000000    ,  -0.346143329E-10,  -0.124161303E-10
0000002352,    7000.00000    ,    550.000000    ,  -0.336085074E-10,  -0.121107581E-10
0000002353,    7050.00000    ,    550.000000    ,  -0.326268116E-10,  -0.118115134E-10
0000002354,    7100.00000    ,    550.000000    ,  -0.316686664E-10,  -0.115184449E-10
0000002355,    7150.00000    ,    550.000000    ,  -0.307334985E-10,  -0.112315896E-10
0000002356,    7200.00000    ,    550.000000    ,  -0.298207413E-10,  -0.109509733E-10
0000002357,    7250.00000    ,    550.000000    ,  -0.289298352E-10,  -0.106766116E-10
0000002358,    7300.00000    ,    550.000000    ,  -0.280602272E-10,  -0.104085104E-10
0000002359,    7350.00000    ,    550.000000    ,  -0.272113719E-10,  -0.101466669E-10
0000002360,    7400.00000    ,    550.000000    ,  -0.263827313E-10,  -0.989107017E-11
0000002361,    7450.00000    ,    550.000000    ,  -0.255737748E-10,  -0.964170148E-11
0000002362,    7500.00000    ,    550.000000    ,  -0.247839797E-10,  -0.939853517E-11
0000002363,    7550.00000    ,    550.000000    ,  -0.240128313E-10,  -0.916153901E-11
0000002364,    7600.00000    ,    550.000000    ,  -0.232598229E-10,  -0.893067465E-11
0000002365,    7650.00000    ,    550.000000    ,  -0.225244559E-10,  -0.870589810E-11
0000002366,    7700.00000    ,    550.000000    ,  -0.218062399E-10,  -0.848716008E-11
0000002367,    7750.00000    ,    550.000000    ,  -0.211046930E-10,  -0.827440637E-11
0000002368,    7800.00000    ,    550.000000    ,  -0.204193418E-10,  -0.806757815E-11
0000002369,    7850.00000    ,    550.000000    ,  -0.197497213E-10,  -0.786661222E-11
0000002370,    7900.00000    ,    550.000000    ,  -0.190953752E-10,  -0.767144129E-11
0000002371,    7950.00000    ,    550.000000    ,  -0.184558558E-10,  -0.748199416E-11
0000002372,    8000.00000    ,    550.000000    ,  -0.178307243E-10,  -0.729819585E-11
0000002373,    8050.00000    ,    550.000000    ,  -0.172195506E-10,  -0.711996777E-11
0000002374,    8100.00000    ,    550.000000    ,  -0.166219135E-10,  -0.694722774E-11
0000002375,    8150.00000    ,    550.000000    ,  -0.160374009E-10,  -0.677989003E-11
0000002376,    8200.00000    ,    550.000000    ,  -0.154656096E-10,  -0.661786534E-11
0000002377,    8250.00000    ,    550.000000    ,  -0.149061454E-10,  -0.646106072E-11
0000002378,    8300.00000    ,    550.000000    ,  -0.143586235E-10,  -0.630937935E-11
0000002379,    8350.00000    ,    550.000000    ,  -0.138226682E-10,  -0.616272038E-11
0000002380,    8400.00000    ,    550.000000    ,  -0.132979132E-10,  -0.602097856E-11
0000002381,    8450.00000    ,    550.000000    ,  -0.127840014E-10,  -0.588404387E-11
0000002382,    8500.00000    ,    550.000000    ,  -0.122805853E-10,  -0.575180094E-11
0000002383,    8550.00000    ,    550.000000    ,  -0.117873264E-10,  -0.562412839E-11
0000002384,    8600.00000    ,    550.000000    ,  -0.113038957E-10,  -0.550089806E-11
0000002385,    8650.00000    ,    550.000000    ,  -0.108299734E-10,  -0.538197401E-11
0000002386,    8700.00000    ,    550.000000    ,  -0.103652481E-10,  -0.526721131E-11
0000002387,    8750.00000    ,    550.000000    ,  -0.990941729E-11,  -0.515645470E-11
0000002388,    8800.00000    ,    550.000000    ,  -0.946218566E-11,  -0.504953692E-11
0000002389,    8850.00000    ,    550.000000    ,  -0.902326474E-11,  -0.494627685E-11
0000002390,    8900.00000    ,    550.000000    ,  -0.859237120E-11,  -0.484647734E-11
0000002391,    8950.00000    ,    550.000000    ,  -0.816922483E-11,  -0.474992286E-11
0000002392,    9000.00000    ,    550.000000    ,  -0.775354574E-11,  -0.465637685E-11
0000002393,    9050.00000    ,    550.000000    ,  -0.734505044E-11,  -0.456557915E-11
0000002394,    9100.00000    ,    550.000000    ,  -0.694344661E-11,  -0.447724351E-11
0000002395,    9150.00000    ,    550.000000    ,  -0.654842595E-11,  -0.439105567E-11
0000002396,    9200.00000    ,    550.000000    ,  -0.615965478E-11,  -0.430667261E-11
0000002397,    9250.00000    ,    550.000000    ,  -0.577676162E-11,  -0.422372401E-11
0000002398,    9300.00000    ,    550.000000    ,  -0.539932154E-11,  -0.414181727E-11
0000002399,    9350.00000    ,    550.000000    ,  -0.502683666E-11,  -0.406054860E-11
0000002400,    9400.00000    ,    550.000000    ,  -0.465871289E-11,  -0.397952316E-11
0000002401,    9450.00000    ,    550.000000    ,  -0.429423303E-11,  -0.389838878E-11
0000002402,    9500.00000    ,    550.000000    ,  -0.393252797E-11,  -0.381688838E-11
0000002403,    9550.00000    ,    550.000000    ,  -0.357255029E-11,  -0.373493695E-11
0000002404,    9600.00000    ,    550.000000    ,  -0.285263029E-11,  -0.395345194E-11
0000002405,    9650.00000    ,    550.000000    ,  -0.248970475E-11,  -0.387417213E-11
0000002406,    9700.00000    ,    550.000000    ,  -0.212269662E-11,  -0.379800447E-11
0000002407,    9750.00000    ,    550.000000    ,  -0.175017396E-11,  -0.372668929E-11
0000002408,    9800.00000    ,    550.000000    ,  -0.137112281E-11,  -0.366250731E-11
0000002409,    9850.00000    ,    550.000000    ,  -0.985261174E-12,  -0.360817331E-11
0000002410,    9900.00000    ,    550.000000    ,  -0.593264180E-12,  -0.356657462E-11
0000002411,    9950.00000    ,    550.000000    ,  -0.198887995E-12,  -0.354035063E-11
0000002412,    10000.0000    ,    550.000000    ,    0.00000000    ,  -0.353137764E-11
0000002413,    0.00000000    ,    600.000000    ,    0.00000000    ,   0.111659800E-06
0000002414,    50.0000000    ,    600.000000    ,   0.176436128E-08,   0.867734924E-07
0000002415,    100.000000    ,    600.000000    ,   0.609147816E-09,   0.524225572E-07
0000002416,    150.000000    ,    600.000000    ,    0.00000000    ,   0.263297600E-07
0000002417,    200.000000    ,    600.000000    ,  -0.197818463E-08,   0.115099126E-07
0000002418,    250.000000    ,    600.000000    ,  -0.532353389E-08,   0.225411538E-08
0000002419,    300.000000    ,    600.000000    ,  -0.637094263E-08,  -0.504468977E-09
0000002420,    350.000000    ,    600.000000    ,  -0.714201802E-08,  -0.276610104E-08
0000002421,    400.000000    ,    600.000000    ,  -0.773507675E-08,  -0.396120904E-08
0000002422,    450.000000    ,    600.000000    ,  -0.821382965E-08,  -0.457619676E-08
0000002423,    500.000000    ,    600.000000    ,  -0.861692808E-08,  -0.486505244E-08
0000002424,    550.000000    ,    600.000000    ,  -0.896497755E-08,  -0.496247664E-08
0000002425,    600.000000    ,    600.000000    ,  -0.926658380E-08,  -0.494130569E-08
0000002426,    650.000000    ,    600.000000    ,  -0.952370472E-08,  -0.484270409E-08
0000002427,    700.000000    ,    600.000000    ,  -0.973583183E-08,  -0.469198815E-08
0000002428,    750.000000    ,    600.000000    ,  -0.990264959E-08,  -0.450653714E-08
0000002429,    800.000000    ,    600.000000    ,  -0.100252694E-07,  -0.429943605E-08
0000002430,    850.000000    ,    600.000000    ,  -0.101064425E-07,  -0.408099228E-08
0000002431,    900.000000    ,    600.000000    ,  -0.101502134E-07,  -0.385933127E-08
0000002432,    950.000000    ,    600.000000    ,  -0.101613780E-07,  -0.364067940E-08
0000002433,    1000.00000    ,    600.000000    ,  -0.101613780E-07,  -0.341422132E-08
0000002434,    1050.00000    ,    600.000000    ,  -0.101449657E-07,  -0.319119397E-08
0000002435,    1100.00000    ,    600.000000    ,  -0.101058430E-07,  -0.298526891E-08
0000002436,    1150.00000    ,    600.000000    ,  -0.100484591E-07,  -0.279696656E-08
0000002437,    1200.00000    ,    600.000000    ,  -0.997671542E-08,  -0.262610400E-08
0000002438,    1250.00000    ,    600.000000    ,  -0.989392365E-08,  -0.247205310E-08
0000002439,    1300.00000    ,    600.000000    ,  -0.980282355E-08,  -0.233393328E-08
0000002440,    1350.00000    ,    600.000000    ,  -0.970563282E-08,  -0.221074864E-08
0000002441,    1400.00000    ,    600.000000    ,  -0.960411163E-08,  -0.210148121E-08
0000002442,    1450.00000    ,    600.000000    ,  -0.949963023E-08,  -0.200515136E-08
0000002443,    1500.00000    ,    600.000000    ,  -0.939323271E-08,  -0.192085474E-08
0000002444,    1550.00000    ,    600.000000    ,  -0.928569376E-08,  -0.184778299E-08
0000002445,    1600.00000    ,    600.000000    ,  -0.917756710E-08,  -0.178523371E-08
0000002446,    1650.00000    ,    600.000000    ,  -0.906922561E-08,  -0.173261350E-08
0000002447,    1700.00000    ,    600.000000    ,  -0.896089383E-08,  -0.168943674E-08
0000002448,    1750.00000    ,    600.000000    ,  -0.885267376E-08,  -0.165532207E-08
0000002449,    1800.00000    ,    600.000000    ,  -0.874456488E-08,  -0.162998763E-08
0000002450,    1850.00000    ,    600.000000    ,  -0.863647941E-08,  -0.161324573E-08
0000002451,    1900.00000    ,    600.000000    ,  -0.852825365E-08,  -0.160499761E-08
0000002452,    1950.00000    ,    600.000000    ,  -0.841965599E-08,  -0.160522826E-08
0000002453,    2000.00000    ,    600.000000    ,  -0.831039240E-08,  -0.161400146E-08
0000002454,    2050.00000    ,    600.000000    ,  -0.820010975E-08,  -0.163145506E-08
0000002455,    2100.00000    ,    600.000000    ,  -0.808839745E-08,  -0.165779627E-08
0000002456,    2150.00000    ,    600.000000    ,  -0.797478776E-08,  -0.169329687E-08
0000002457,    2200.00000    ,    600.000000    ,  -0.785875508E-08,  -0.173828813E-08
0000002458,    2250.00000    ,    600.000000    ,  -0.773971458E-08,  -0.179315513E-08
0000002459,    2300.00000    ,    600.000000    ,  -0.761702021E-08,  -0.185833014E-08
0000002460,    2350.00000    ,    600.000000    ,  -0.748996264E-08,  -0.193428482E-08
0000002461,    2400.00000    ,    600.000000    ,  -0.735776707E-08,  -0.202152072E-08
0000002462,    2450.00000    ,    600.000000    ,  -0.721959143E-08,  -0.212055763E-08
0000002463,    2500.00000    ,    600.000000    ,  -0.707452491E-08,  -0.223191925E-08
0000002464,    2550.00000    ,    600.000000    ,  -0.692158739E-08,  -0.235611559E-08
0000002465,    2600.00000    ,    600.000000    ,  -0.675972972E-08,  -0.249362134E-08
0000002466,    2650.00000    ,    600.000000    ,  -0.658783530E-08,  -0.264484959E-08
0000002467,    2700.00000    ,    600.000000    ,  -0.640472302E-08,  -0.281012007E-08
0000002468,    2750.00000    ,    600.000000    ,  -0.620915208E-08,  -0.298962119E-08
0000002469,    2800.00000    ,    600.000000    ,  -0.599982890E-08,  -0.318336535E-08
0000002470,    2850.00000    ,    600.000000    ,  -0.577541668E-08,  -0.339113741E-08
0000002471,    2900.00000    ,    600.000000    ,  -0.553454849E-08,  -0.361243674E-08
0000002472,    2950.00000    ,    600.000000    ,  -0.527584470E-08,  -0.384641483E-08
0000002473,    3000.00000    ,    600.000000    ,  -0.499793635E-08,  -0.409181179E-08
0000002474,    3050.00000    ,    600.000000    ,  -0.469949557E-08,  -0.434689813E-08
0000002475,    3100.00000    ,    600.000000    ,  -0.403613410E-08,  -0.495241711E-08
0000002476,    3150.00000    ,    600.000000    ,  -0.366907610E-08,  -0.524359140E-08
0000002477,    3200.00000    ,    600.000000    ,  -0.327716260E-08,  -0.553701815E-08
0000002478,    3250.00000    ,    600.000000    ,  -0.285926777E-08,  -0.582898571E-08
0000002479,    3300.00000    ,    600.000000    ,  -0.241342659E-08,  -0.611571161E-08
0000002480,    3350.00000    ,    600.000000    ,  -0.193551632E-08,  -0.639344968E-08
0000002481,    3400.00000    ,    600.000000    ,  -0.141699281E-08,  -0.665786979E-08
0000002482,    3450.00000    ,    600.000000    ,  -0.842577829E-09,  -0.690141758E-08
0000002483,    3500.00000    ,    600.000000    ,  -0.185388756E-09,  -0.710623888E-08
0000002484,    3550.00000    ,    600.000000    ,  -0.185388756E-09,  -0.254049083E-10
0000002485,    3600.00000    ,    600.000000    ,  -0.182300961E-09,  -0.250893549E-10
0000002486,    3650.00000    ,    600.000000    ,  -0.178952212E-09,  -0.250992692E-10
0000002487,    3700.00000    ,    600.000000    ,  -0.175402096E-09,  -0.253034468E-10
0000002488,    3750.00000    ,    600.000000    ,  -0.171724304E-09,  -0.256108345E-10
0000002489,    3800.00000    ,    600.000000    ,  -0.167991999E-09,  -0.259650962E-10
0000002490,    3850.00000    ,    600.000000    ,  -0.164261173E-09,  -0.263342362E-10
0000002491,    3900.00000    ,    600.000000    ,  -0.160569366E-09,  -0.267010712E-10
0000002492,    3950.00000    ,    600.000000    ,  -0.156938861E-09,  -0.270564788E-10
0000002493,    4000.00000    ,    600.000000    ,  -0.153381037E-09,  -0.273953043E-10
0000002494,    4050.00000    ,    600.000000    ,  -0.149900244E-09,  -0.277141658E-10
0000002495,    4100.00000    ,    600.000000    ,  -0.146496681E-09,  -0.280104178E-10
0000002496,    4150.00000    ,    600.000000    ,  -0.143168322E-09,  -0.282817400E-10
0000002497,    4200.00000    ,    600.000000    ,  -0.139912122E-09,  -0.285260284E-10
0000002498,    4250.00000    ,    600.000000    ,  -0.136724719E-09,  -0.287414088E-10
0000002499,    4300.00000    ,    600.000000    ,  -0.133602826E-09,  -0.289262849E-10
0000002500,    4350.00000    ,    600.000000    ,  -0.130543416E-09,  -0.290793819E-10
0000002501,    4400.00000    ,    600.000000    ,  -0.127543809E-09,  -0.291997719E-10
0000002502,    4450.00000    ,    600.000000    ,  -0.124601679E-09,  -0.292868804E-10
0000002503,    4500.00000    ,    600.000000    ,  -0.121715043E-09,  -0.293404765E-10
0000002504,    4550.00000    ,    600.000000    ,  -0.118882220E-09,  -0.293606509E-10
0000002505,    4600.00000    ,    600.000000    ,  -0.116101794E-09,  -0.293477869E-10
0000002506,    4650.00000    ,    600.000000    ,  -0.113372576E-09,  -0.293025259E-10
0000002507,    4700.00000    ,    600.000000    ,  -0.110693560E-09,  -0.292257329E-10
0000002508,    4750.00000    ,    600.000000    ,  -0.108063896E-09,  -0.291184606E-10
0000002509,    4800.00000    ,    600.000000    ,  -0.105482853E-09,  -0.289819160E-10
0000002510,    4850.00000    ,    600.000000    ,  -0.102949799E-09,  -0.288174289E-10
0000002511,    4900.00000    ,    600.000000    ,  -0.100464173E-09,  -0.286264234E-10
0000002512,    4950.00000    ,    600.000000    ,  -0.980254733E-10,  -0.284103916E-10
0000002513,    5000.00000    ,    600.000000    ,  -0.956332348E-10,  -0.281708709E-10
0000002514,    5050.00000    ,    600.000000    ,  -0.932870209E-10,  -0.279094240E-10
0000002515,    5100.00000    ,    600.000000    ,  -0.909864109E-10,  -0.276276217E-10
0000002516,    5150.00000    ,    600.000000    ,  -0.887309923E-10,  -0.273270276E-10
0000002517,    5200.00000    ,    600.000000    ,  -0.865203531E-10,  -0.270091863E-10
0000002518,    5250.00000    ,    600.000000    ,  -0.843540774E-10,  -0.266756123E-10
0000002519,    5300.00000    ,    600.000000    ,  -0.822317405E-10,  -0.263277822E-10
0000002520,    5350.00000    ,    600.000000    ,  -0.801529060E-10,  -0.259671273E-10
0000002521,    5400.00000    ,    600.000000    ,  -0.781171237E-10,  -0.255950286E-10
0000002522,    5450.00000    ,    600.000000    ,  -0.761239281E-10,  -0.252128125E-10
0000002523,    5500.00000    ,    600.000000    ,  -0.741728372E-10,  -0.248217480E-10
0000002524,    5550.00000    ,    600.000000    ,  -0.722633525E-10,  -0.244230446E-10
0000002525,    5600.00000    ,    600.000000    ,  -0.703949586E-10,  -0.240178515E-10
0000002526,    5650.00000    ,    600.000000    ,  -0.685671242E-10,  -0.236072564E-10
0000002527,    5700.00000    ,    600.000000    ,  -0.667793019E-10,  -0.231922868E-10
0000002528,    5750.00000    ,    600.000000    ,  -0.650309299E-10,  -0.227739094E-10
0000002529,    5800.00000    ,    600.000000    ,  -0.633214324E-10,  -0.223530321E-10
0000002530,    5850.00000    ,    600.000000    ,  -0.616502210E-10,  -0.219305052E-10
0000002531,    5900.00000    ,    600.000000    ,  -0.600166959E-10,  -0.215071225E-10
0000002532,    5950.00000    ,    600.000000    ,  -0.584202474E-10,  -0.210836239E-10
0000002533,    6000.00000    ,    600.000000    ,  -0.568602566E-10,  -0.206606971E-10
0000002534,    6050.00000    ,    600.000000    ,  -0.553360973E-10,  -0.202389796E-10
0000002535,    6100.00000    ,    600.000000    ,  -0.538471369E-10,  -0.198190611E-10
0000002536,    6150.00000    ,    600.000000    ,  -0.523927376E-10,  -0.194014856E-10
0000002537,    6200.00000    ,    600.000000    ,  -0.509722577E-10,  -0.189867538E-10
0000002538,    6250.00000    ,    600.000000    ,  -0.495850530E-10,  -0.185753252E-10
0000002539,    6300.00000    ,    600.000000    ,  -0.482304771E-10,  -0.181676204E-10
0000002540,    6350.00000    ,    600.000000    ,  -0.469078830E-10,  -0.177640233E-10
0000002541,    6400.00000    ,    600.000000    ,  -0.456166241E-10,  -0.173648830E-10
0000002542,    6450.00000    ,    600.000000    ,  -0.443560546E-10,  -0.169705162E-10
0000002543,    6500.00000    ,    600.000000    ,  -0.431255305E-10,  -0.165812089E-10
0000002544,    6550.00000    ,    600.000000    ,  -0.419244108E-10,  -0.161972183E-10
0000002545,    6600.00000    ,    600.000000    ,  -0.407520576E-10,  -0.158187749E-10
0000002546,    6650.00000    ,    600.000000    ,  -0.396078369E-10,  -0.154460840E-10
0000002547,    6700.00000    ,    600.000000    ,  -0.384911194E-10,  -0.150793274E-10
0000002548,    6750.00000    ,    600.000000    ,  -0.374012810E-10,  -0.147186649E-10
0000002549,    6800.00000    ,    600.000000    ,  -0.363377031E-10,  -0.143642360E-10
0000002550,    6850.00000    ,    600.000000    ,  -0.352997732E-10,  -0.140161610E-10
0000002551,    6900.00000    ,    600.000000    ,  -0.342868854E-10,  -0.136745428E-10
0000002552,    6950.00000    ,    600.000000    ,  -0.332984405E-10,  -0.133394674E-10
0000002553,    7000.00000    ,    600.000000    ,  -0.323338463E-10,  -0.130110059E-10
0000002554,    7050.00000    ,    600.000000    ,  -0.313925182E-10,  -0.126892149E-10
0000002555,    7100.00000    ,    600.000000    ,  -0.304738791E-10,  -0.123741379E-10
0000002556,    7150.00000    ,    600.000000    ,  -0.295773600E-10,  -0.120658062E-10
0000002557,    7200.00000    ,    600.000000    ,  -0.287023994E-10,  -0.117642397E-10
0000002558,    7250.00000    ,    600.000000    ,  -0.278484444E-10,  -0.114694478E-10
0000002559,    7300.00000    ,    600.000000    ,  -0.270149502E-10,  -0.111814301E-10
0000002560,    7350.00000    ,    600.000000    ,  -0.262013804E-10,  -0.109001772E-10
0000002561,    7400.00000    ,    600.000000    ,  -0.254072070E-10,  -0.106256712E-10
0000002562,    7450.00000    ,    600.000000    ,  -0.246319106E-10,  -0.103578866E-10
0000002563,    7500.00000    ,    600.000000    ,  -0.238749805E-10,  -0.100967906E-10
0000002564,    7550.00000    ,    600.000000    ,  -0.231359144E-10,  -0.984234375E-11
0000002565,    7600.00000    ,    600.000000    ,  -0.224142190E-10,  -0.959450027E-11
0000002566,    7650.00000    ,    600.000000    ,  -0.217094096E-10,  -0.935320871E-11
0000002567,    7700.00000    ,    600.000000    ,  -0.210210103E-10,  -0.911841220E-11
0000002568,    7750.00000    ,    600.000000    ,  -0.203485540E-10,  -0.889004884E-11
0000002569,    7800.00000    ,    600.000000    ,  -0.196915825E-10,  -0.866805200E-11
0000002570,    7850.00000    ,    600.000000    ,  -0.190496462E-10,  -0.845235062E-11
0000002571,    7900.00000    ,    600.000000    ,  -0.184223046E-10,  -0.824286943E-11
0000002572,    7950.00000    ,    600.000000    ,  -0.178091259E-10,  -0.803952916E-11
0000002573,    8000.00000    ,    600.000000    ,  -0.172096872E-10,  -0.784224669E-11
0000002574,    8050.00000    ,    600.000000    ,  -0.166235745E-10,  -0.765093519E-11
0000002575,    8100.00000    ,    600.000000    ,  -0.160503826E-10,  -0.746550416E-11
0000002576,    8150.00000    ,    600.000000    ,  -0.154897149E-10,  -0.728585947E-11
0000002577,    8200.00000    ,    600.000000    ,  -0.149411840E-10,  -0.711190333E-11
0000002578,    8250.00000    ,    600.000000    ,  -0.144044110E-10,  -0.694353417E-11
0000002579,    8300.00000    ,    600.000000    ,  -0.138790261E-10,  -0.678064656E-11
0000002580,    8350.00000    ,    600.000000    ,  -0.133646678E-10,  -0.662313090E-11
0000002581,    8400.00000    ,    600.000000    ,  -0.128609836E-10,  -0.647087317E-11
0000002582,    8450.00000    ,    600.000000    ,  -0.123676296E-10,  -0.632375455E-11
0000002583,    8500.00000    ,    600.000000    ,  -0.118842702E-10,  -0.618165087E-11
0000002584,    8550.00000    ,    600.000000    ,  -0.114105780E-10,  -0.604443204E-11
0000002585,    8600.00000    ,    600.000000    ,  -0.109462336E-10,  -0.591196135E-11
0000002586,    8650.00000    ,    600.000000    ,  -0.104909254E-10,  -0.578409456E-11
0000002587,    8700.00000    ,    600.000000    ,  -0.100443483E-10,  -0.566067890E-11
0000002588,    8750.00000    ,    600.000000    ,  -0.960620364E-11,  -0.554155196E-11
0000002589,    8800.00000    ,    600.000000    ,  -0.917619793E-11,  -0.542654031E-11
0000002590,    8850.00000    ,    600.000000    ,  -0.875404124E-11,  -0.531545811E-11
0000002591,    8900.00000    ,    600.000000    ,  -0.833944540E-11,  -0.520810553E-11
0000002592,    8950.00000    ,    600.000000    ,  -0.793212147E-11,  -0.510426718E-11
0000002593,    9000.00000    ,    600.000000    ,  -0.753177639E-11,  -0.500371057E-11
0000002594,    9050.00000    ,    600.000000    ,  -0.713810866E-11,  -0.490618489E-11
0000002595,    9100.00000    ,    600.000000    ,  -0.675080269E-11,  -0.481142034E-11
0000002596,    9150.00000    ,    600.000000    ,  -0.636952165E-11,  -0.471912852E-11
0000002597,    9200.00000    ,    600.000000    ,  -0.599389832E-11,  -0.462900458E-11
0000002598,    9250.00000    ,    600.000000    ,  -0.562352375E-11,  -0.454073205E-11
0000002599,    9300.00000    ,    600.000000    ,  -0.525793366E-11,  -0.445399184E-11
0000002600,    9350.00000    ,    600.000000    ,  -0.489659271E-11,  -0.436847721E-11
0000002601,    9400.00000    ,    600.000000    ,  -0.453887721E-11,  -0.428391738E-11
0000002602,    9450.00000    ,    600.000000    ,  -0.418405731E-11,  -0.420011250E-11
0000002603,    9500.00000    ,    600.000000    ,  -0.383128066E-11,  -0.411698322E-11
0000002604,    9550.00000    ,    600.000000    ,  -0.312778730E-11,  -0.432742911E-11
0000002605,    9600.00000    ,    600.000000    ,  -0.277474010E-11,  -0.424760013E-11
0000002606,    9650.00000    ,    600.000000    ,  -0.241916346E-11,  -0.417092896E-11
0000002607,    9700.00000    ,    600.000000    ,  -0.205986018E-11,  -0.409856331E-11
0000002608,    9750.00000    ,    600.000000    ,  -0.169583796E-11,  -0.403203467E-11
0000002609,    9800.00000    ,    600.000000    ,  -0.132649550E-11,  -0.397322720E-11
0000002610,    9850.00000    ,    600.000000    ,  -0.951818451E-12,  -0.392426579E-11
0000002611,    9900.00000    ,    600.000000    ,  -0.572474972E-12,  -0.388730788E-11
0000002612,    9950.00000    ,    600.000000    ,  -0.191805772E-12,  -0.386425151E-11
0000002613,    10000.0000    ,    600.000000    ,    0.00000000    ,  -0.385640594E-11
0000002614,    0.00000000    ,    650.000000    ,    0.00000000    ,   0.107928842E-06
0000002615,    50.0000000    ,    650.000000    ,   0.171438371E-08,   0.858437743E-07
0000002616,    100.000000    ,    650.000000    ,   0.118640967E-08,   0.540320542E-07
0000002617,    150.000000    ,    650.000000    ,    0.00000000    ,   0.288691420E-07
0000002618,    200.000000    ,    650.000000    ,  -0.130178405E-08,   0.134568611E-07
0000002619,    250.000000    ,    650.000000    ,  -0.320477518E-08,   0.515047414E-08
0000002620,    300.000000    ,    650.000000    ,  -0.570475049E-08,    0.00000000    
0000002621,    350.000000    ,    650.000000    ,  -0.650745152E-08,  -0.195369045E-08
0000002622,    400.000000    ,    650.000000    ,  -0.712774970E-08,  -0.333534253E-08
0000002623,    450.000000    ,    650.000000    ,  -0.762612669E-08,  -0.407461365E-08
0000002624,    500.000000    ,    650.000000    ,  -0.804066080E-08,  -0.444864617E-08
0000002625,    550.000000    ,    650.000000    ,  -0.839369467E-08,  -0.460830795E-08
0000002626,    600.000000    ,    650.000000    ,  -0.869699224E-08,  -0.463726191E-08
0000002627,    650.000000    ,    650.000000    ,  -0.895593936E-08,  -0.458319479E-08
0000002628,    700.000000    ,    650.000000    ,  -0.917277131E-08,  -0.447465821E-08
0000002629,    750.000000    ,    650.000000    ,  -0.934876377E-08,  -0.433004141E-08
0000002630,    800.000000    ,    650.000000    ,  -0.948546608E-08,  -0.416218604E-08
0000002631,    850.000000    ,    650.000000    ,  -0.958519316E-08,  -0.398065225E-08
0000002632,    900.000000    ,    650.000000    ,  -0.965104251E-08,  -0.379279415E-08
0000002633,    950.000000    ,    650.000000    ,  -0.968667204E-08,  -0.360428456E-08
0000002634,    1000.00000    ,    650.000000    ,  -0.969600595E-08,  -0.341941561E-08
0000002635,    1050.00000    ,    650.000000    ,  -0.969600595E-08,  -0.322919442E-08
0000002636,    1100.00000    ,    650.000000    ,  -0.968296487E-08,  -0.304145820E-08
0000002637,    1150.00000    ,    650.000000    ,  -0.965126214E-08,  -0.286745132E-08
0000002638,    1200.00000    ,    650.000000    ,  -0.960427371E-08,  -0.270758012E-08
0000002639,    1250.00000    ,    650.000000    ,  -0.954497188E-08,  -0.256178821E-08
